,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
3766,Young Dolph,Black Queen (feat. Moma Gabbana),0GIB8jpmcYzuVKKIArWKND,51,0.855,0.571,205000,0.502,0.0,8,0.359,-7.551,1,0.183,124.166,4,0.498
3767,Barnes Blvd.,I Have Love for Everyone Besides Myself.,6okflAl3X7elXPx7MgJMi6,58,0.97,0.352,161239,0.238,0.586,0,0.0664,-18.408,1,0.1,72.649,3,0.0376
3768,Said the Sky,Show & Tell,2uoWHninMACac1KBFn8rXQ,54,0.235,0.667,185600,0.86,0.0,1,0.135,-3.74,1,0.0527,150.114,4,0.461
3769,RL Grime,Light Me Up,3imS277wRbz1CFoDySgTff,57,0.0732,0.49,201600,0.629,0.0,2,0.0957,-4.072,0,0.0399,74.967,4,0.3
3770,YoungBoy Never Broke Again,Over,7wBIdfN18M2Muyf3Qfkdt8,51,0.492,0.773,137169,0.734,0.0,10,0.0657,-5.724,1,0.0856,145.935,4,0.783
3771,SOB X RBE,"Intro (Gangin) (feat. DaBoii, Slimmy B, Yhung T.O. & Lul G)",2aJwDd0YDt8TM19arsfFVd,51,0.223,0.762,230600,0.586,0.0,2,0.377,-8.252,1,0.251,94.062,4,0.268
3772,Nathaniel Rateliff & The Night Sweats,A Little Honey,2rhGQtcgm4LPZUIIl21Ptk,53,0.0195,0.486,190533,0.721,0.00491,0,0.117,-6.619,1,0.0303,150.09,4,0.902
3773,Gorillaz,Fire Flies,4A5FLaZI3Ni5eT0c9fqi8F,58,0.278,0.346,233373,0.511,0.0456,4,0.122,-10.022,0,0.044,134.927,3,0.212
3774,Kidswaste,Beautiful Life,5V57xQy85vOFWVUoNLUwDK,55,0.298,0.376,228544,0.537,0.000235,10,0.0953,-9.294,1,0.07,91.783,3,0.29
3775,Stray Kids,갑자기 분위기 싸해질 필요 없잖아요 Awkward Silence,1BGXroRqkejpQdEbLMAEHw,59,0.289,0.579,193752,0.915,0.0,10,0.154,-2.582,0,0.224,199.974,4,0.765
3776,Zeds Dead,Magnets,3PGdRTw60PSb61iKLHsRGO,56,0.00735,0.333,259200,0.971,0.00301,5,0.164,-2.467,0,0.309,149.977,4,0.0585
3777,Justin Moore,The Ones That Didn’t Make It Back Home,20vIaD2DFOxGqDvN0dlMEH,52,0.0979,0.537,191018,0.784,0.0,3,0.224,-4.869,1,0.034,137.995,4,0.468
3778,Angus & Julia Stone,Chateau - ARTY Remix,1D8883ZcorW3B2x8HDnrb4,53,0.036,0.552,227244,0.821,0.0851,5,0.0618,-4.241,1,0.026,126.954,4,0.401
3779,Pop Evil,Waking Lions,7L9GgvMlQ3wcSrDoeGWAej,55,1.94e-05,0.501,231963,0.971,0.0464,6,0.23,-3.051,1,0.189,143.052,4,0.659
3780,Flatbush Zombies,Facts (feat. Jadakiss),1PNfhBdmFikFn4vkrwiq05,54,0.0292,0.689,272625,0.538,2.48e-05,6,0.181,-9.098,1,0.359,77.464,4,0.316
3781,FKJ,Is Magic Gone,1sS3gfmiFa0wAXXyF8CgKo,48,0.657,0.754,244742,0.514,0.436,7,0.106,-7.945,0,0.0419,103.998,4,0.149
3782,Shoreline Mafia,LA Flocker / Rackae,4a0cpMIMSvhw5tsjBJFJeZ,52,0.0171,0.61,219081,0.43,1.34e-06,8,0.104,-12.452,1,0.881,78.997,4,0.399
3783,Theophilus London,Only You (feat. Tame Impala),3KdPnZiYzQJJ5itDr8BjMM,60,0.026,0.738,213882,0.825,2.11e-06,9,0.0721,-4.602,0,0.0687,117.955,4,0.359
3784,Bishop Briggs,Hi-Lo (Hollow),4pfcHOvZAf9f3dYMPcdfQc,56,0.202,0.653,251987,0.328,0.003,10,0.103,-8.378,0,0.0323,143.909,4,0.0871
3785,William Singe,God's Plan,23iDR3Zngf6AOGmShKNDEa,57,0.153,0.656,168961,0.541,0.0,10,0.0989,-7.846,1,0.0663,76.664,4,0.399
3786,Jack Harlow,PICKYOURPHONEUP (feat. K CAMP),4BZEJCAEAso8QHGYbeviY8,52,0.313,0.79,201301,0.501,2.12e-05,1,0.105,-8.452,1,0.171,95.53,4,0.546
3787,Hillsong Young & Free,Let Go,023wrAlymKtgCd5SnIJVBP,51,0.0266,0.594,228907,0.928,0.0,0,0.0865,-6.076,1,0.133,125.983,4,0.494
3788,Jake Miller,Wait For You,5WbqaQnjhI5oAN5QHvxd7x,53,0.139,0.856,179016,0.452,0.0,4,0.139,-6.803,1,0.0817,114.98,4,0.303
3789,The Rose,She's In The Rain,0TxSk5fpK01cBLV9ePqcE6,60,0.375,0.36,237577,0.533,0.0,3,0.0768,-4.394,1,0.0302,92.854,4,0.421
3790,Smino,WE GOT THE BISCUITS,1fJL0EgvPrLIltnF0d3CbR,52,0.45,0.468,269244,0.733,0.0,8,0.414,-6.271,0,0.398,129.974,4,0.289
3791,Conor Flanagan,Mysterious,3exibC8fMbU6cMNGgLcyE9,60,0.986,0.445,141568,0.17,0.945,9,0.107,-14.051,0,0.0763,183.781,4,0.308
3792,Skizzy Mars,Who Ruined Your Night,0L3lagkHk210UnH4wgayJc,40,0.394,0.782,126250,0.691,3.2e-05,1,0.109,-6.98,1,0.0412,95.967,4,0.32
3793,loftii,anything in the world,393Zq7DKr6IxkmJp5bRe6j,58,0.724,0.657,116492,0.564,0.257,11,0.372,-4.523,1,0.221,140.035,4,0.444
3794,Dirty Heads,Visions,5BAmRIZS73rr7alNsiDujs,52,0.0408,0.67,233790,0.832,1.24e-05,0,0.0651,-5.795,1,0.0495,155.034,4,0.605
3795,Five Finger Death Punch,Bad Seed,72j639ob69271X94fJH6uF,52,6.95e-06,0.568,239120,0.979,0.0,1,0.324,-4.129,0,0.139,129.948,4,0.535
3796,Hoodie Allen,Wasting All My Time,3308ikYv0eAJVemmEMFy6T,55,0.297,0.795,184661,0.41,0.0,7,0.0742,-7.07,1,0.109,100.015,4,0.434
3797,Ski Mask The Slump God,CHILD’S PLAY,4phXcw8nS9ZjrNeiXbhSNO,54,0.0174,0.722,97120,0.88,0.0,7,0.441,-6.083,1,0.383,160.012,4,0.768
3798,Lazy Weekends,Caught Up,7zolcuA2RVIATBjrAs0VRD,59,0.24,0.633,214933,0.685,6.8e-06,0,0.116,-5.238,1,0.0326,149.992,4,0.376
3799,Clinton Sparks,Think About You,4663ji2gG1RIsqDlxrpSOS,54,0.311,0.593,224000,0.592,0.000319,10,0.108,-5.798,0,0.078,150.097,4,0.325
3800,Ashley Eriksson,Island Song,3UltPYuSY57T9BBAtN8w9L,57,0.799,0.734,108722,0.475,0.0,9,0.253,-12.618,0,0.0359,120.004,4,0.838
3801,Skizzy Mars,Talk Is Cheap,3zxZHTC4kC2yUqU0OnxAAy,40,0.373,0.639,165570,0.584,0.0,11,0.149,-5.593,1,0.115,158.013,4,0.5
3802,Rae Sremmurd,Touchscreen Navigation - From Swaecation,20NeQXq8WWCG89ul5nH4BP,55,0.518,0.729,197652,0.523,1.05e-06,6,0.104,-6.348,0,0.102,87.999,4,0.0791
3803,mommy,everything you say,3rRitPKQigBGhEL7lXW84l,56,0.489,0.679,158500,0.276,0.869,11,0.354,-19.497,0,0.0567,141.956,4,0.302
3804,Mike Perry,Don't Hide,5Ddp5V1M84fKmXbtDhASu0,66,0.00777,0.532,157338,0.804,0.0,4,0.167,-4.88,1,0.0391,100.005,4,0.343
3805,Greyson Chance,Good as Gold,5bdPZNRLtytNqjUmSr4S0P,58,0.301,0.473,205747,0.587,0.0,2,0.104,-6.155,1,0.0383,169.935,4,0.246
3806,DREAMERS,All Washed Out,03kgiS0813IuHfVMZix7hT,55,0.00149,0.626,222181,0.7,0.00108,4,0.17,-5.437,0,0.0305,101.016,4,0.362
3807,Tyler Cassidy,Boyfriend,6TJBU8omwRS6neLLFCsYTX,53,0.91,0.722,222610,0.405,2.03e-05,2,0.177,-7.242,1,0.0632,131.381,4,0.726
3808,Leavv,Hello Friend,3mB3p3Dh014P4fdxvEb07J,57,0.665,0.691,121199,0.0583,0.806,1,0.0886,-13.265,0,0.0593,80.989,4,0.42
3809,Tash Sultana,Big Smoke,3gX4JtvGFpiZzCZJWJhcJi,52,0.0326,0.672,238784,0.548,0.0032,2,0.06,-6.595,1,0.0621,129.96,4,0.538
3810,Switchfoot,NATIVE TONGUE,1naCVbpdTqnK0e9J2IFaA8,54,0.00434,0.586,278133,0.895,0.0,6,0.37,-5.223,0,0.117,127.998,4,0.312
3811,Sheck Wes,Vetements Socks,05qIDU9cr1qoJIz46wveLe,54,0.25,0.758,249093,0.729,0.0,11,0.196,-6.282,0,0.126,119.999,4,0.326
3812,Joey Purp,Elastic,4MAADpR6MjelkaZqe3Mgnv,56,0.0604,0.966,126386,0.435,0.22,1,0.0511,-4.944,1,0.0674,111.16,4,0.561
3813,Los Polinesios,Festival,0SBrGzg3tqlKCWVelWHXYm,62,0.193,0.685,207581,0.79,8.13e-06,8,0.0699,-5.623,1,0.0476,123.897,4,0.655
3814,Joey Montana,Rosas O Espinas,1TtLoJNPEjmXOoGFDhJXMP,67,0.0488,0.72,201520,0.852,0.0,0,0.0846,-2.812,1,0.0536,92.019,4,0.628
3815,Joywave,Blastoffff,4fXcjHURFEtoncSd03fJfe,54,0.00397,0.573,195520,0.87,0.00133,4,0.171,-4.618,0,0.07,121.919,4,0.334
3816,NCT 127,Knock On,58GHXHPnSNf7QZH91lTkxu,48,0.219,0.411,206547,0.466,1.51e-06,8,0.178,-7.979,1,0.0386,66.536,4,0.354
3817,NCT 127,Replay (PM 01:27),2vrDgoAyuaPjFQ4m1kK3nH,48,0.216,0.723,220227,0.692,4.88e-05,8,0.108,-6.684,1,0.059,125.029,4,0.3
3818,Nipsey Hussle,Young Nigga (feat. Puff Daddy),0pBcI8Gf1Oe3ziIbE9tBsX,53,0.261,0.502,236547,0.64,0.0,11,0.118,-5.674,0,0.357,99.804,4,0.113
3819,Pitbull,Dame Tu Cosita (feat. Cutty Ranks) - Radio Version,5BVMLKioofuSf51g1DKDP9,62,0.0631,0.878,178366,0.947,1.42e-05,8,0.142,-3.054,0,0.0642,110.047,4,0.811
3820,Skizzy Mars,Tell Her Friends,4ITe3pHsdDZHnEpptlTyZr,40,0.153,0.575,171795,0.711,0.000252,6,0.294,-5.145,1,0.0607,134.983,4,0.4
3821,Bodney Roadman,Be Right Back (Outro),5lmZgXS3yVi5pgYwTzlQdw,58,0.0274,0.514,31488,0.699,0.47,5,0.0664,-6.055,1,0.078,93.869,4,0.937
3822,NCT 127,City 127,3KOKGs8pMk4VeIWDIDgLRS,48,0.159,0.757,199787,0.616,0.0,10,0.317,-5.263,1,0.0281,97.983,4,0.497
3823,girl in red,4am,4wj4tRXv4x105OQ8rEYuTN,56,0.672,0.416,110862,0.389,0.38,9,0.205,-13.696,1,0.0385,168.897,4,0.295
3824,With Confidence,Moving Boxes,7lSqt09mk5hlzVWLzYIuWI,56,0.000569,0.607,195867,0.743,1.05e-05,2,0.201,-4.984,1,0.0376,127.942,4,0.752
3825,Masego,Lavish Lullaby,4dulFGnSzdNW3iNdxxzgy7,56,0.252,0.839,197360,0.658,0.0202,2,0.149,-5.515,0,0.045,147.005,4,0.818
3826,Chief Keef,Belieber,77HIDnlmuggHohtAPpb0Ol,53,0.779,0.662,150000,0.496,0.0,5,0.195,-4.926,1,0.0371,84.945,4,0.445
3827,Teyana Taylor,No Manners,4jHr4JxHaYgRIR0bXHJeAH,54,0.243,0.498,98662,0.608,8.08e-05,8,0.312,-5.299,0,0.0488,146.038,4,0.515
3828,Elevation Worship,Faithful,01hjcNc0g0XEEnrzlOKEtY,54,0.0612,0.254,334891,0.557,0.0,4,0.948,-7.906,1,0.0389,132.753,3,0.0868
3829,Elevation Worship,Power,3RvXoR5EFKTI03V6RwQYCm,54,0.00127,0.363,307008,0.647,0.0,2,0.297,-5.785,1,0.0352,143.721,3,0.0653
3830,Kamrin Houser,Cashing Out Ft. Suigeneris,3deecOMRpPN3VBPrD4Vp9P,54,0.0239,0.741,179093,0.541,0.0,1,0.138,-9.901,1,0.0856,149.956,4,0.576
3831,Justine Skye,Build,0G3qCSe4KcWFc0EKlXCEo8,56,0.0209,0.718,247333,0.516,3.35e-06,11,0.283,-4.953,0,0.147,73.739,4,0.337
3832,NCT 127,No Longer,3eIFdn5DUUO4CNcpbc8aQw,49,0.804,0.565,298360,0.371,0.0,1,0.119,-7.153,1,0.0299,79.987,4,0.246
3833,KAMI,Reboot (feat. Chance the Rapper & Joey Purp),4ZOfP8FvP1BW6in6cEXjr6,53,0.0411,0.824,188208,0.543,2.68e-05,6,0.0908,-7.011,0,0.174,156.943,4,0.299
3834,Oli Fox,Cruel,7MaRmvRgXtScvGuMj7e7dE,53,0.0213,0.841,191672,0.447,0.000464,9,0.0958,-7.821,1,0.0775,95.993,4,0.62
3835,Yonder Dale,Uncertain Changes,1FRVGWDPWc2in7RFXCWHyb,64,0.982,0.232,164350,0.115,0.893,11,0.0873,-21.603,0,0.0365,90.021,4,0.0991
3836,Summer Walker,Talk Yo Shit,3PdcZADmzY7ysVeZyreJl2,53,0.823,0.633,39267,0.288,0.0,3,0.199,-11.147,1,0.5,79.536,3,0.727
3837,Rezz,Life & Death,4bmvfx88H75CcEE0mKXD3q,54,0.0407,0.753,189143,0.527,0.0149,10,0.102,-5.411,0,0.219,104.997,4,0.301
3838,Yung Pinch,1997,53e2Qc5JUVUGziWa0hE3Vl,51,0.117,0.762,149371,0.566,0.0,5,0.121,-7.186,0,0.279,142.957,4,0.342
3839,Toby Fox,THE WORLD REVOLVING,5QBozbgRWIYDSriHCRTsXd,56,0.134,0.41,101053,0.988,0.959,11,0.57,-8.861,1,0.0459,94.955,4,0.779
3840,Skizzy Mars,R U OK?,0IvmaYC6hoxAaUOtukDu4S,40,0.122,0.615,214684,0.469,0.0,5,0.108,-8.13,1,0.141,167.752,4,0.327
3841,Kim Petras,All the Time,5SrxVnCEghPsAplJEPCHL2,55,0.0111,0.477,195314,0.778,8.83e-05,5,0.198,-4.166,1,0.133,129.42,3,0.758
3842,Dermot Kennedy,Couldn't Tell,2MrpbWnnAvCrFPyGaosJ8y,58,0.124,0.62,256998,0.535,2.26e-05,11,0.111,-6.862,1,0.0512,101.921,4,0.159
3843,Smino,Coupe Se' Yern,2UslPu1Jo7jIiUchu9QvPv,54,0.168,0.842,151144,0.535,1.02e-06,9,0.0927,-8.473,1,0.461,76.983,4,0.713
3844,Metro Boomin,Overdue - Instrumental,0Bas2DXoMaoIZeWu0j0lJU,55,0.34,0.694,166360,0.268,0.934,11,0.122,-14.927,0,0.0703,74.999,4,0.515
3845,Farruko,Mi Forma de Ser (feat. Ala Jaza) - Mambo Version,3eL5jJwutVux7277wM5qzV,56,0.183,0.547,290513,0.814,0.000129,7,0.181,-6.409,1,0.0718,146.742,4,0.747
3846,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,55,0.00139,0.516,195717,0.85,0.0,4,0.296,-3.909,0,0.0706,120.324,4,0.583
3847,Toto,Rosanna,65vEK65KeqeH11s3Ym8BWO,59,0.0184,0.519,330987,0.695,0.000617,7,0.576,-7.219,0,0.0354,82.314,4,0.713
3848,Majid Jordan,Spirit,6zVuBEErsYXr8jBrS4RiCW,56,0.375,0.638,251228,0.345,0.0,5,0.116,-9.048,0,0.0744,85.455,4,0.311
3849,Ski Mask The Slump God,SUICIDE SEASON,3J2W7VUdHl8TCHRyNt3eEr,54,0.249,0.785,132653,0.49,0.0,1,0.103,-5.501,1,0.0502,115.918,4,0.0587
3850,NCT 127,Run Back 2 U - Bonus Track,7gIWg2LXA9ipu4oOd6aYKy,47,0.0264,0.685,219747,0.728,0.000415,1,0.109,-6.659,0,0.124,139.92,4,0.335
3851,Steve Aoki,Lie To Me,5EjteSNTqatIHXgMEFhfFC,62,0.0772,0.624,179094,0.819,0.000287,3,0.282,-2.857,0,0.0496,109.759,4,0.638
3852,Just Loud,Electrified,5rYcKq7mpdhmGj3Z6WzhMa,54,0.0722,0.732,211800,0.732,1.51e-05,11,0.0822,-3.145,0,0.0291,115.008,4,0.874
3853,Yella Beezy,What I Did (feat. Kevin Gates),5o4Kal1PbEg8VbVjDoCx80,51,0.000397,0.449,285264,0.684,0.0,4,0.366,-7.309,0,0.219,122.935,4,0.304
3854,Labrinth,Same Team (feat. Stefflon Don),7Db4ViXHhXYznDDRdfX2VB,63,0.0235,0.567,189920,0.544,0.00215,6,0.0934,-8.476,0,0.107,126.366,5,0.526
3855,A$AP Ferg,Verified,0D57r0pP7et2thTG95dvlf,54,0.0423,0.918,122376,0.624,0.0,1,0.0749,-4.986,1,0.371,148.987,4,0.474
3856,Architects,Royal Beggars,5Qoeqbivf0GdZOtSUiyOFI,51,0.000275,0.372,241587,0.867,0.000298,11,0.127,-4.569,0,0.0552,178.05,4,0.124
3857,Jeremy Zucker,firefly,2ULvsEVdvPbXERrl3mGEE8,56,0.608,0.738,220413,0.325,1.55e-05,2,0.111,-8.633,1,0.111,83.047,4,0.41
3858,NCT 127,Fly Away With Me,5uTprTAUORprODnl383LKx,48,0.143,0.665,213480,0.726,0.0,5,0.0785,-5.104,0,0.0458,88.979,4,0.454
3859,Polyphia,Nasty (feat. Jason Richardson),2yWAPCnRMbpbGqVHAZzqgJ,53,0.000696,0.581,280314,0.816,0.885,2,0.531,-5.238,0,0.0471,129.988,4,0.45
3860,Young the Giant,Brother's Keeper,2tXxLxP92HeYt4nojiDn7g,52,0.00269,0.705,250493,0.816,0.00185,7,0.0969,-3.617,0,0.0488,120.019,4,0.615
3861,RÜFÜS DU SOL,All I've Got,1LqcIO6jY4XEsObcuU5YiJ,54,0.0359,0.645,223387,0.686,0.0108,0,0.456,-6.952,1,0.0311,121.012,4,0.199
3862,Kazam,swag on,2S36OuK8PYZkkLkled3GAd,58,0.613,0.864,139780,0.218,0.724,2,0.0857,-12.574,0,0.237,90.996,4,0.557
3863,Bahamas,No Depression,5xYK0S57hp6bEdJlMo7ozl,57,0.511,0.842,186947,0.369,0.00354,7,0.265,-7.813,0,0.0536,77.285,4,0.583
3864,Kaskade,Cold as Stone - Lipless Remix,6chZg1OMXz9VN3MQCr4cNf,59,0.237,0.619,228667,0.663,0.0,7,0.111,-6.937,1,0.0366,123.93,4,0.142
3865,Bas,Pinball II (feat .Correy C),73Qx1L56VRLYyKqfSi3xLE,55,0.108,0.819,179138,0.642,0.0,11,0.0686,-9.309,0,0.311,139.97,4,0.247
3866,Nao,Drive and Disconnect,6Dny9hE3SFjPgu97TaFUbA,60,0.244,0.818,210173,0.745,0.0588,7,0.135,-8.172,0,0.0898,116.011,4,0.534
3867,BAEKHYUN,YOUNG,49HmLcTG7tsqz32TF3rnCC,61,0.304,0.343,229667,0.704,0.0,6,0.0679,-4.54,0,0.158,63.439,4,0.457
3868,Bea Miller,i can't breathe,1qFMIjTe9esCDiytqUY19t,56,0.899,0.374,213987,0.195,0.0016,11,0.11,-10.932,1,0.0277,82.819,4,0.0618
3869,Def Leppard,Rock On - Radio Edit / Remixed,2S6ndoafMJYUMUr6s6fF3h,45,0.00254,0.614,156840,0.471,2.12e-06,11,0.123,-9.182,1,0.0825,74.929,4,0.48
3870,Fat Joe,Attention,24scNJHZfz2ppumDteY2ip,57,0.188,0.61,241607,0.785,0.0,9,0.0991,-6.273,0,0.187,100.736,4,0.42
3871,Matthew And The Atlas,Cali,6LUdon4Z5YxNQDab66qepz,60,0.966,0.366,236562,0.145,0.027,6,0.0955,-13.283,0,0.0343,120.024,4,0.0673
3872,Levi Hummon,Patient,1JrvWQDeMfk1EvbxYKTjRI,53,0.00134,0.664,171403,0.745,0.0,1,0.221,-7.528,1,0.0414,91.026,4,0.734
3873,Nikki Vianna,Done - Denis First Remix,38a0Pfg4YKQfjIDylBcvDr,59,0.142,0.712,192787,0.961,0.000243,7,0.365,-2.988,0,0.0701,122.03,4,0.779
3874,Quando Rondo,Project Kid,6k3PpDhbH8xAcCtsij9yWC,51,0.1,0.679,198104,0.696,0.0,5,0.239,-4.298,0,0.374,144.731,4,0.16
3875,ILLENIUM,Sound of Where'd U Go,20KW4L9nwQ5oP4IHHrbCeY,54,0.0038,0.602,200000,0.763,0.000144,7,0.102,-3.547,1,0.27,180.004,4,0.234
3876,Comethazine,If I Got To,68E2etz4RG2W3G42kEbneS,53,0.0939,0.964,96642,0.531,0.000201,4,0.109,-8.767,1,0.214,129.957,4,0.322
3877,Phora,Til Infinity,6FC1M8KMmAPQuMVXiuRY0B,51,0.0796,0.649,267674,0.755,0.0,7,0.111,-9.838,1,0.502,184.156,3,0.0465
3878,Alina Baraz,Coming To My Senses,0wNenHPLy8qwMfxHTqScoR,53,0.342,0.618,186868,0.431,5.82e-05,9,0.169,-10.481,0,0.0483,80.062,4,0.21
3879,Shotgun Willy,Cheat Codes for Hoes,10iTEeb8hoM5jBGh0OxBOO,55,0.651,0.715,141663,0.55,0.000292,10,0.172,-10.293,0,0.425,116.669,4,0.824
3880,San Holo,brighter days,40ApuXg4nI5Hn0njtNW6Fp,56,0.4,0.603,236719,0.533,0.0,0,0.124,-6.742,1,0.0832,128.037,4,0.282
3881,Ydng,Bad Habits,62SesF4eqrAVjGQ8bFq9i9,50,0.168,0.872,216860,0.425,0.000108,6,0.192,-12.691,0,0.414,159.995,4,0.638
3882,Lukas Graham,Not a Damn Thing Changed,6TWoOOvqyMHBUuHpNS5Rre,59,0.238,0.8,193520,0.709,0.0,6,0.119,-5.834,0,0.0381,127.438,3,0.388
3883,Kelsea Ballerini,I Think I Fell in Love Today,5ZdZVXpB7hLKPwx1xhb6q3,51,0.777,0.492,152387,0.358,0.0,8,0.0975,-10.387,1,0.0428,91.642,4,0.217
3884,Cody Jinks,Somewhere Between I Love You And I’m Leavin’,1jfcwpvdAh6IM83QFh6StI,50,0.00606,0.44,215840,0.548,0.0101,11,0.0879,-6.524,1,0.0275,129.13,4,0.195
3885,Jacquees,All My Life feat. Chris Brown,7qD9s25DI5px610dUj3lsg,54,0.00781,0.844,201440,0.458,0.0,6,0.0971,-7.922,1,0.118,97.026,4,0.8
3886,Es-K,Phase,49dRUq72ysRZez359wJTZB,56,0.0706,0.706,168791,0.528,0.86,5,0.1,-10.493,0,0.0442,91.042,4,0.448
3887,Ximena Sariñana,¿Qué Tiene?,2vNDq5XAoF4Gl4hfY7aacS,67,0.629,0.708,177273,0.534,0.00462,10,0.094,-7.623,0,0.159,87.907,4,0.704
3888,Lud Foe,Recuperate,02DFzKT2hYktNTimdFqU88,51,0.0166,0.857,192052,0.761,0.0,4,0.191,-6.108,0,0.202,99.934,4,0.242
3889,Matoma,I Don't Dance (Without You) [with Enrique Iglesias],3UEpGfsS1groLlFFt9s13K,50,0.0064,0.644,177825,0.733,7.73e-05,9,0.507,-6.87,0,0.121,104.99,4,0.336
3890,Sigala,Just Got Paid (feat. French Montana) - M-22 Remix,6GNs8fQCQlMBbB1JGvaIAG,28,0.00436,0.696,223832,0.96,0.00111,6,0.158,-3.519,0,0.0851,123.992,4,0.431
3891,SEVENTEEN,A-TEEN,5P0Uo1LqAgvFuxabQMe81X,61,0.109,0.649,196323,0.792,0.0,11,0.343,-4.677,1,0.0966,149.962,4,0.543
3892,Daniel Skye,Say It,0h9bwHojcS1hSBon4YKK81,55,0.51,0.737,200245,0.514,0.0,9,0.0691,-6.238,1,0.0468,94.048,4,0.449
3893,Møme,Sail Away,4pEEaVhg7B1JJks7HmBNQI,63,0.000504,0.602,227984,0.91,0.166,1,0.112,-5.125,1,0.0355,121.025,4,0.476
3894,DJ Esco,Fuk Faces,5O8T8fzOzHp2wgeNu4Fn5p,52,0.0685,0.823,210581,0.541,2.55e-05,1,0.101,-7.416,0,0.303,77.536,4,0.0774
3895,flor,overbehind,6H45Jtj5X5ieaZ8M4ryK0O,54,0.0727,0.609,235605,0.876,6.96e-06,3,0.0778,-5.777,1,0.0438,152.043,4,0.39
3896,Bas,Fragrance (feat. Correy C),3y3U0Ek183gHVBFxO6fFos,53,0.076,0.749,217200,0.569,0.0,1,0.122,-5.457,1,0.0529,138.054,4,0.545
3897,Troye Sivan,Better Now - Recorded At Spotify Studios NYC,4rf444Z5dWQd6Jg5okkpZl,59,0.269,0.669,230307,0.563,0.0,7,0.114,-8.37,1,0.0334,130.01,4,0.487
3898,Iron & Wine,What I Am - Recorded at Spotify Studios NYC,1b5Cgfs0La5peeZ7Sw7y6y,59,0.668,0.546,235580,0.299,0.109,5,0.111,-14.999,1,0.0386,115.464,4,0.789
3899,Comethazine,Blessings,222GRmiqUJkrp4rKaWXtsk,52,0.0241,0.707,117707,0.617,0.0,1,0.0987,-5.439,1,0.115,157.066,4,0.337
3900,R3HAB,Rumors - R3HAB & Skytech vs. Marvelus Fame Remix,2rOU98Cy13yvifhme0Ovn5,58,0.0145,0.55,142800,0.9,0.0,10,0.322,-4.327,0,0.225,150.049,4,0.431
3901,Neffex,Spartan,39x6FI5KhdIZnoQJSDNv63,42,0.0202,0.761,153923,0.597,0.0,7,0.482,-8.429,1,0.393,130.068,4,0.0979
3902,Young Nudy,Zone 6,0vnzcGZKWdUPo7Kl3kgVYo,52,0.174,0.853,182880,0.417,0.0,9,0.314,-9.407,1,0.791,155.964,4,0.652
3903,Breaking Benjamin,Save Yourself,2q1KVUPMs9unSAKHFAaQFg,54,8.41e-06,0.525,186907,0.973,0.00426,6,0.39,-4.087,1,0.0887,99.693,3,0.515
3904,Seven Lions,After Dark,569BGSWQapYD8Niuy67Cal,57,0.00316,0.558,229859,0.976,0.38,1,0.166,-3.906,0,0.125,142.003,4,0.301
3905,K CAMP,Clouds (feat. Wiz Khalifa),5G5bQq8rZoszH9QWAcvT6h,54,0.238,0.771,254067,0.467,0.000178,0,0.107,-9.875,0,0.155,99.956,4,0.339
3906,Elevation Worship,Still God,1F9gR7ZewNPWR3QRGOZkkl,54,0.0481,0.451,266670,0.67,0.0,5,0.778,-6.496,1,0.0317,77.546,4,0.374
3907,Smino,KRUSHED ICE (with Valee),0RrStGJK40iOOfH3nMPLcc,52,0.215,0.832,163169,0.484,0.00204,0,0.1,-6.454,1,0.392,148.035,4,0.584
3908,keshi,2 soon,5SlU0Yhi51jobhEiGE4xDv,54,0.146,0.517,206512,0.663,0.0,6,0.322,-6.688,0,0.0375,174.032,4,0.146
3909,DJ Magenta,"Escape, Pt. 2",5ixTiACItcszrHCfVii6W4,50,0.0114,0.733,33108,0.517,0.776,9,0.101,-11.222,0,0.275,145.049,3,0.969
3910,Dax,YourWorthIt.org,3DxtnHDCabvJ1axKuAp3WK,57,0.0802,0.636,182741,0.681,0.0,5,0.0775,-7.429,1,0.466,100.551,4,0.669
3911,03 Greedo,Fortnite,0zv07tjR3lHDRzvumLbLl9,51,0.0629,0.803,257384,0.509,0.0,6,0.099,-8.134,0,0.139,96.975,4,0.271
3912,Goldpax,Sicko,1D9bQ9OFgG2lMFIw2S1oxq,51,0.0962,0.724,60369,0.316,0.872,9,0.0969,-12.08,0,0.363,175.044,4,0.438
3913,Lupe Fiasco,WAV Files,0BWve9OJvo7ONwfR36Ty6Z,53,0.0517,0.573,398202,0.738,7.93e-05,5,0.12,-5.855,0,0.283,207.852,4,0.565
3914,Chloe Lilac,Summer,7tsHqxfepei1AdLjy93XIv,55,0.282,0.639,178457,0.531,1.45e-06,4,0.111,-5.531,1,0.0277,112.926,4,0.318
3915,Peach Pit,Being so Normal,65sNrvOp2HLlhGTeLJ0nnk,54,0.674,0.541,220067,0.583,0.00583,6,0.125,-8.886,0,0.0507,148.162,4,0.295
3916,Stray Kids,불면증 Insomnia,5VeE1rkmE6GHH7bcAs7STp,58,0.157,0.651,206430,0.748,0.0,11,0.102,-3.764,0,0.343,167.964,4,0.767
