,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,genres,artist_popularity,image
2133,Russ,Basement (Feat. Jessie Reyez),2BzWMz80tzdFmVFHuyCMAp,60,0.101,0.663,209627,0.274,8.8e-05,"C♯, D♭",0.109,-12.068,Minor,0.192,119.988,4,0.129,1z7b1Pr1rSlvWRzsW3HOrS,"['hip hop', 'pop', 'rap']",84,https://i.scdn.co/image/ce8dac12e0929fa63ef3fd11dd0a89809f078afd
2134,Kali Uchis,Your Teeth In My Neck,54IbnYEdA3ymfxv07WgN3b,60,0.0696,0.853,186181,0.604,1.65e-06,"D♯, E♭",0.135,-5.794,Major,0.0511,116.0,4,0.86,1U1el3k54VvEUzo3ybLPlM,"['colombian pop', 'indie r&b', 'pop']",77,https://i.scdn.co/image/4a1b79687b1f8111c2ed097ecf4b43cb9f446824
2135,Alec Benjamin,Outrunning Karma,2W0AJEbIC2vdZTV2nVSAsg,64,0.655,0.416,188851,0.649,2.82e-06,B,0.12,-5.271,Major,0.0385,112.482,3,0.474,5IH6FPUwQTxPSXurCrcIov,"['dance pop', 'pop']",76,https://i.scdn.co/image/d239633b152a3b0cf4e0b3e07a7befbbc9df82d4
2136,Rascal Flatts,Heart To Heart,3BATmI97RAdnOUaD8WnJ5P,4,0.176,0.577,310044,0.73,0.0,G,0.119,-5.831,Minor,0.0351,166.112,4,0.698,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",73,https://i.scdn.co/image/368476aa5a79258be59e8cfd28b4107cf2fd674b
2137,Rascal Flatts,Feels Like The First Time,54OnljwPFflOm4MCzOUZmL,10,0.00575,0.573,236293,0.759,0.0,C,0.12,-4.646,Minor,0.0271,107.977,4,0.234,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",73,https://i.scdn.co/image/368476aa5a79258be59e8cfd28b4107cf2fd674b
2138,Rascal Flatts,You Make My Dreams,5v5R8niQd33BtQl0SL4YYm,11,0.168,0.583,191533,0.761,0.0,F,0.101,-5.077,Minor,0.0387,164.105,4,0.831,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",73,https://i.scdn.co/image/368476aa5a79258be59e8cfd28b4107cf2fd674b
2139,$uicideBoy$,WAR TIME ALL THE TIME,0muyqlnerINIqPQ3rTMAaI,60,0.00752,0.728,145582,0.662,0.0,G,0.441,-8.341,Minor,0.0721,134.902,4,0.146,1VPmR4DJC1PlOtd0IADAO0,['underground hip hop'],84,https://i.scdn.co/image/2785482f610e4768cc4592ff3fa0f876591f16df
2140,Binary One,Two,14MR12RkIvXHeqgaJI0ngI,67,0.933,0.166,188732,0.0826,0.882,C,0.119,-25.741,Minor,0.0359,110.304,3,0.036,71mFIlyvSib2V4MnPKERi2,['focus'],61,https://i.scdn.co/image/2c6c3330a2a3f0bba1859cddd80bcf6c1a53047e
2141,Eric Church,Monsters,55UCRHfezMCFfbGy0tfjTG,58,0.513,0.649,200387,0.4,1.18e-06,"F♯, G♭",0.0774,-10.202,Minor,0.0455,157.895,4,0.393,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road', 'modern country rock']",75,https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44
2142,Dermot Kennedy,Young & Free,154J7EMKDUOVwD2hWGDNHU,64,0.0845,0.487,266766,0.63,0.0,"G♯, A♭",0.109,-6.053,Minor,0.0432,153.131,3,0.156,5KNNVgR6LBIABRIomyCwKJ,"['indie anthem-folk', 'indie cafe pop', 'indie folk']",71,https://i.scdn.co/image/e6a8db017f6299658582c3d907cf366cc1d5271e
2143,Rich Brian,See Me,17I8HJ0rI760NXwve92rpO,60,0.669,0.854,212472,0.578,1.1e-06,F,0.0844,-8.824,Minor,0.0889,137.025,4,0.306,2IDLDx25HU1nQMKde4n61a,"['indonesian hip hop', 'underground hip hop']",76,https://i.scdn.co/image/f7e1c04b92b7d8f8a4b73a5bf4ff651d72c531a6
2144,Peachy!,$orries,3tMhXm8mJ3jXcAiEspHbwf,60,0.761,0.526,214857,0.236,0.00387,D,0.126,-13.59,Major,0.0955,103.401,4,0.299,7gvbCoLA8lJUktp8G2xIRR,['lo-fi beats'],61,https://i.scdn.co/image/c847f2e64e9ea03be83b6cfc658023725f1e159a
2145,Bazzi,Mirror,2hxWNzVB1LPieCA9dU6k0P,60,0.4,0.793,140390,0.77,0.0,F,0.219,-4.403,Minor,0.0551,149.982,4,0.56,4GvEc3ANtPPjt1ZJllr5Zl,"['dance pop', 'pop', 'post-teen pop', 'rap']",84,https://i.scdn.co/image/352023cea50739e7b762ac5f895cfb1b1b506908
2146,Nessly,WHOHASIT,1T3k943AOlF9Fqz3xx2JSf,59,0.0647,0.749,197293,0.62,0.0,"F♯, G♭",0.114,-6.959,Major,0.311,145.883,4,0.484,6POMCYQE1sq1BJ8FnAvTA8,"['trap soul', 'underground hip hop', 'vapor trap']",60,https://i.scdn.co/image/908ae6f0b3b094c619973c5277ba988387e9cb79
2147,Una Luna,Calm At Last,1cpsFVBA63bmSjNIhLGvhF,64,0.992,0.472,178980,0.00747,0.932,F,0.143,-27.412,Minor,0.0608,61.342,4,0.24,6hKJteZkxCj4rEW8Enp9r7,['focus'],59,https://i.scdn.co/image/e6d59b573bf334a5ad041728d9e7da139f982d67
2148,Day6,Shoot Me,1uszVo0bVPALn32ix2kJ9e,65,0.0683,0.583,175837,0.916,0.0,"C♯, D♭",0.0489,-1.396,Minor,0.149,167.933,4,0.732,5TnQc2N1iKlFjYD7CPGvFc,"['k-pop', 'korean pop']",68,https://i.scdn.co/image/934e051394de38a3d1bb76eec30f18865ca8c55e
2149,Florida Georgia Line,Colorado,0xw1ovxufM2LSUpVEV3VJc,59,0.184,0.488,177653,0.858,0.0,"C♯, D♭",0.382,-2.716,Minor,0.0636,149.928,4,0.77,3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country road', 'modern country rock']",83,https://i.scdn.co/image/356ea40eb2d3f688a0f542ebc685f8c111f2c043
2150,Ben Rector,Old Friends,4MZQ3lHA1TYO6yyedtmBYg,59,0.132,0.469,224744,0.403,4.71e-05,"G♯, A♭",0.116,-10.047,Minor,0.0483,147.429,4,0.208,4AapPt7H6bGH4i7chTulpI,"['acoustic pop', 'folk-pop', 'indiecoustica', 'neo mellow', 'piano rock', 'pop rock']",66,https://i.scdn.co/image/a77058fc425f201f21ae34ecf98c14ab502da2d7
2151,Cavetown,Talk to Me,7mLIL4OdNdwFcGNlTcWa0c,60,0.667,0.626,277327,0.323,0.0,E,0.0605,-9.607,Minor,0.0339,130.086,4,0.234,2hR4h1Cao2ueuI7Cx9c7V8,['lo-fi beats'],68,https://i.scdn.co/image/25a96be52e2b83fba7533e110ea40d97f7a6cb7f
2152,Young the Giant,Heat of the Summer,649o53ULWYN1y7V2OI5kgo,59,0.00515,0.602,211387,0.856,2.97e-06,G,0.098,-5.558,Minor,0.0458,80.021,4,0.895,4j56EQDQu5XnL7R3E9iFJT,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",71,https://i.scdn.co/image/5e2798fa4634c52d5ea3a3a958db288f05e3e19c
2153,Calm Shores,Solitude Island,4t1GRQrFiv50HmjYbUXooo,64,0.991,0.431,236529,0.0561,0.921,C,0.104,-23.904,Minor,0.035,130.093,4,0.0395,1RY93GxZnarHejky7O46dB,"['focus', 'sleep']",59,https://i.scdn.co/image/cf5535970550af5c69e69999ebcc6e7b61c0e978
2154,Silvestre Dangond,Justicia,6ipp8Dhs33KinlF4BStgca,73,0.0431,0.809,209227,0.899,0.0,A,0.171,-1.098,Major,0.103,95.016,4,0.733,3OcvS8PzSGYMBvLdzY6g3e,"['colombian pop', 'latin', 'latin pop', 'pop reggaeton', 'tropical', 'vallenato']",70,https://i.scdn.co/image/8e15fb30c90e11ac4eb5c07c831755399db34889
2155,Galantis,Mama Look At Me Now,5UaEBgRvUPFf5CEDhaTdp7,64,0.0259,0.59,178132,0.678,2.2e-05,"A♯, B♭",0.0707,-5.48,Minor,0.0384,126.061,4,0.4,4sTQVOfp9vEMCemLw50sbu,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop rap', 'tropical house']",77,https://i.scdn.co/image/5f57c69e2c34edb9847af7ada2e67449d1754df1
2156,Young Dolph,How U Luv Dat,2uWpytesss4b0BtyjF5EWt,57,0.163,0.751,146333,0.71,0.0,"G♯, A♭",0.179,-4.586,Minor,0.0858,147.183,4,0.631,3HiuzBlSW7pGDXlSFMhO2g,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",74,https://i.scdn.co/image/fa18ee3aeeefb11b07c8d9169dc474d2cf7be34f
2157,Niykee Heaton,Starting Over,15jMztFtJ1mFFJ11SZvHHZ,60,0.39,0.751,227097,0.394,0.0,G,0.121,-6.56,Minor,0.0519,135.896,4,0.12,63bCkf4n15jiKjHhLV7kSZ,['pop'],65,https://i.scdn.co/image/530812da122344086eacc9f396c9bee21f7fef54
2158,Hillsong Worship,So Will I (100 Billion X) - Live,4sB4BfFmlQeG7tM6GLvN5j,57,0.00568,0.308,424387,0.581,0.0,D,0.698,-8.509,Minor,0.0338,127.233,4,0.103,3SgHzT552wy2W8pNLaLk24,"['russian ccm', 'world worship', 'worship']",78,https://i.scdn.co/image/b5e09ed2c0573e29dcb131a1a4affb0e6fb1de82
2159,J. Cole,Intro,52Hq1nvCDDZ17dhgGWLnCI,59,0.811,0.512,107161,0.28,7.48e-05,"G♯, A♭",0.087,-16.708,Major,0.0441,111.446,3,0.545,6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",88,https://i.scdn.co/image/839defbfdeb72488b3b495e2c4e89990933f0167
2160,Conan Gray,Idle Town,0cXRafInOlc1QH519RXltN,61,0.872,0.606,237920,0.478,2.02e-05,G,0.106,-6.035,Minor,0.0276,77.086,4,0.266,4Uc8Dsxct0oMqx0P6i60ea,"['bedroom pop', 'pop']",66,https://i.scdn.co/image/d6b4987efeb01fce75eabc39fcef5b8d5666f309
2161,YBN Nahmir,Up-Top Baby,3lLClwUDcHYsCInBKn57r4,59,0.186,0.659,193075,0.669,0.0,"A♯, B♭",0.0894,-7.747,Major,0.329,187.428,4,0.672,3gGUMEwIX6XodWsYEvKSal,"['pop rap', 'rap', 'trap music', 'vapor trap']",78,https://i.scdn.co/image/39bcc9c20ce84e8f0e760cad4b7d8d51d6af203f
2162,David Osborne,You'll Never Know,3mDu0eRcGLYLE9ehplC6bY,61,0.987,0.429,230044,0.157,0.868,F,0.0987,-15.359,Minor,0.0476,76.927,4,0.15,0oA8UUNNUP3zWCUkZVin0G,"['christian relaxative', 'classify']",56,https://i.scdn.co/image/df5b8392d6d6caef3ac5d4d1fa6a7c9fa6ae26a9
2163,Jules Amaro,As With Gladness Men Of Old,2siSp0ase32wv1pzn71Guo,60,0.986,0.385,144000,0.0289,0.938,G,0.111,-26.972,Minor,0.0369,140.696,4,0.253,3QXvRUBh7xt8ns3nFh2fbA,[],56,https://i.scdn.co/image/75707077d9eb125f06a05610b3ea120d4abea328
2164,Elevation Worship,Hallelujah Here Below,5PY5NbWxkAUkVQuvIuTHkz,60,0.0292,0.38,423377,0.399,0.0,D,0.891,-8.466,Minor,0.0321,125.8,3,0.105,3YCKuqpv9nCsIhJ2v8SMix,"['anthem worship', 'ccm', 'christian music', 'world worship', 'worship']",74,https://i.scdn.co/image/5be9dc82dc9229712556b1a2df88e98ab4897823
2165,Nao,Make It Out Alive (feat. SiR),21Ft8ME799DMZjxNwmui6Z,62,0.667,0.67,239147,0.649,0.00013,C,0.109,-7.426,Major,0.0875,147.935,4,0.618,7aFTOGFDEqDtJUCziLVsVC,"['electropop', 'escape room', 'indie r&b', 'neo soul', 'r&b', 'uk contemporary r&b']",70,https://i.scdn.co/image/c9e2df7e91ff1e83bc1bce5d803af8ef2101815a
2166,YoungBoy Never Broke Again,Rich Nigga (feat. Lil Uzi Vert),64YhfeTI1gvL2xRI9P7lXq,58,0.122,0.82,145697,0.87,0.0,"F♯, G♭",0.0678,-3.578,Minor,0.216,80.022,4,0.823,7wlFDEWiM5OoIAt8RSli8b,['trap music'],85,https://i.scdn.co/image/70f331108f3e71cef347c74faa2c07bb783d86fd
2167,Drako,Racks on Me,5KPuc7JG5IrI40t98BRrjt,58,0.169,0.736,207401,0.651,0.0,"C♯, D♭",0.139,-9.457,Minor,0.297,142.007,4,0.627,4JKPwxXOAvdUqMR7sMAdXb,[],52,https://i.scdn.co/image/049c2376e9910a4e8f06e505b7e45e79c15d0260
2168,DREAMERS,SCREWS,1GBCRzguynFjvk7r7cyunV,60,0.000332,0.519,200147,0.86,2.24e-06,"G♯, A♭",0.069,-3.846,Minor,0.0338,95.01,4,0.543,1FgsVeOhRYuSw2ghkIXV0A,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock']",62,https://i.scdn.co/image/ec09ec32a36fa6f36869ab4c32568d7d39a7db55
2169,Eric Church,Some Of It,3d1qN7AHge6BXuVPutcpI5,57,0.341,0.56,195147,0.736,9.81e-06,C,0.155,-7.306,Minor,0.0446,79.843,4,0.824,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road', 'modern country rock']",75,https://i.scdn.co/image/f052d17f87d18447b42ddf9c31b8721461c30d44
2170,Pat Barrett,The Way (New Horizon),3iPHjsu4dKAYD1GRRaUFvO,59,0.00807,0.51,258547,0.772,0.0,"D♯, E♭",0.0905,-5.881,Minor,0.0308,79.967,4,0.532,0289SkqAn0iOohwm0pIHv3,"['anthem worship', 'world worship']",54,https://i.scdn.co/image/2c6de620f2031e57b58d0383380931b996d897a8
2171,Michael Bublé,La vie en rose (feat. Cécile McLorin Salvant),1QELw50Dl95LusF6uOkDqk,66,0.807,0.459,229963,0.267,0.0,C,0.119,-8.948,Minor,0.0294,63.378,4,0.342,1GxkXlMwML1oSg5eLPiAz3,"['adult standards', 'canadian pop', 'lounge']",90,https://i.scdn.co/image/6bf4c3c955399c4c45cd0677a860a42f39b6a508
2172,Teyana Taylor,Issues/Hold On,0bxmVPKnEopTyuMMkaTvUb,60,0.833,0.528,185979,0.523,1.53e-06,G,0.103,-4.82,Minor,0.0523,93.06,4,0.692,4ULO7IGI3M2bo0Ap7B9h8a,"['deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",68,https://i.scdn.co/image/22feeafd7d9975cb1348f7b4d8101a7a467c5392
2173,Shy Glizzy,Where We Come From (feat. YoungBoy Never Broke Again),23MA2ZeppcgHSb7ZN7z88S,57,0.233,0.588,211590,0.731,0.0,"C♯, D♭",0.103,-7.256,Minor,0.246,90.652,4,0.777,1DvtabXAjfrMihPP6JQdHs,"['deep trap', 'drill', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",71,https://i.scdn.co/image/aed40bb1d69c35ec94c6b73411a7c7b83832d476
2174,Wisin & Yandel,Guaya,0JrEzCIvMQlErAXTliTw4a,62,0.0429,0.766,223120,0.882,3.99e-06,"C♯, D♭",0.115,-3.895,Major,0.0491,98.051,4,0.503,1wZtkThiXbVNtj6hee6dz9,"['electro latino', 'latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",79,https://i.scdn.co/image/955d4e81c3f20bd22da6441eca9dbae8964a437f
2175,Sarcastic Sounds,I Can't Help,3TwgZ3wCKwObhP8qNkbLYR,62,0.443,0.645,77584,0.324,0.14,D,0.127,-12.177,Minor,0.0759,164.095,4,0.32,1bq8rqNnfrojn0OSAfeNXJ,"['chillhop', 'emo rap', 'lo-fi beats']",66,https://i.scdn.co/image/aa1cc2a600845d24f15ec743b21652462a76e383
2176,Rudimental,Let Me Live,3RtG4ReXHEhIPkxPHCF4jp,58,0.00295,0.662,205760,0.844,4.78e-05,"G♯, A♭",0.525,-5.495,Minor,0.0669,145.007,4,0.763,4WN5naL3ofxrVBgFpguzKo,"['dance pop', 'edm', 'liquid funk', 'pop', 'pop rap', 'tropical house', 'uk funky']",79,https://i.scdn.co/image/27240f4712a3f505de92614b4ed538a88bf09253
2177,Jason Mraz,More Than Friends (feat. Meghan Trainor),03VNgdCL9t8aPyvwZecglI,66,0.366,0.451,181360,0.528,0.0,D,0.0811,-6.984,Minor,0.0364,139.28,5,0.527,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,https://i.scdn.co/image/0139b01c55d497621fa5e31621ef51e004c7e168
2178,John Legend,Silver Bells,1UGneXbnhC3cZ5YydWVnat,60,0.171,0.48,196787,0.956,0.0,C,0.216,-2.993,Minor,0.0622,97.936,4,0.648,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'r&b', 'urban contemporary']",83,https://i.scdn.co/image/2bcc50240e556e832fde021700fdca5629d31440
2179,Lindsey Stirling,Christmas C’mon,60fWsdGYfKDNkNitrk1DIW,61,0.0976,0.495,229160,0.75,0.0,"F♯, G♭",0.0847,-4.573,Major,0.0666,158.124,4,0.507,378dH6EszOLFShpRzAQkVM,['bow pop'],72,https://i.scdn.co/image/cdea1f250926336719309d28bcb0fb2bde4c99ed
2180,Tyga,Leather in The Rain (feat. Kyndall),5lJAZ8IMBzfeWcV3PjCMMO,66,0.0794,0.809,213798,0.533,0.00112,C,0.113,-7.419,Minor,0.0561,128.013,4,0.282,5LHRHt1k9lMyONurDHEdrp,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,https://i.scdn.co/image/01f30cfdd39a885fa8e630670b535ab32c8b18eb
2181,Death Cab for Cutie,Gold Rush,6x9VaGUbiSRvkLEdjeqjsN,59,0.254,0.518,240253,0.96,0.000233,F,0.311,-4.466,Minor,0.0504,80.43,4,0.826,0YrtvWJMgSdVrk3SfNjTbx,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'stomp and holler']",70,https://i.scdn.co/image/af67ff009703042c371c8b2759ac1c0a9686d9a9
2182,City Girls,I'll Take Your Man,5aOpKCKguEnViGOKZxZern,57,0.00143,0.773,176308,0.788,0.0,D,0.584,-2.801,Minor,0.0719,98.022,4,0.605,37hAfseJWi0G3Scife12Il,"['deep pop r&b', 'hip pop', 'pop', 'r&b', 'trap queen']",68,https://i.scdn.co/image/b606291882c6e761da8369913ff02c48e59ebbc7
2183,Riz La Vie,Napkins,37b1KAbfOZeBzeMB0LGO3g,60,0.431,0.747,215625,0.444,1.25e-06,C,0.106,-8.976,Major,0.386,144.138,4,0.66,0QkgnHpxSCOYdTnhUR9S5k,['bedroom soul'],52,https://i.scdn.co/image/a87c8566e129b439096052395e4bd5fa193ab9c1
2184,Tee Grizzley,Babies To Men,02hK5qzEzxTxX5rinS20lg,58,0.312,0.826,182491,0.657,2.22e-06,D,0.0373,-8.277,Minor,0.274,99.985,4,0.334,6AUl0ykLLpvTktob97x9hO,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",79,https://i.scdn.co/image/a6fa6f656f17456c63bf562623927134c0f4d2c5
2185,Saba,LIFE,3au0pvHqcTtszysswan6AO,60,0.0192,0.902,162750,0.497,0.0,G,0.109,-9.236,Minor,0.266,120.016,4,0.463,7Hjbimq43OgxaBRpFXic4x,"['hip hop', 'indie r&b', 'pop rap', 'rap', 'underground hip hop']",69,https://i.scdn.co/image/f3376cf6c1d3c91b5d5ebab1963e7e6d6d5e001d
2186,Troye Sivan,Somebody To Love,5hYShQIail8SGWfbpTOo8K,63,0.895,0.448,145820,0.351,0.0,C,0.0753,-9.304,Minor,0.041,109.476,1,0.204,3WGpXCj9YhhfX11TToZcXP,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",83,https://i.scdn.co/image/6344b8eaca2f7d125e05594807f00c244be205a5
2187,Playboi Carti,Pull Up,424qpX6swdUdhLq95cecNu,59,0.0109,0.84,216400,0.597,0.000169,D,0.114,-7.569,Minor,0.3,156.975,4,0.569,699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",81,https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b
2188,Muse,Algorithm,7f0vVL3xi4i78Rv5Ptn2s1,69,0.0125,0.522,245960,0.923,0.017,D,0.0854,-4.56,Minor,0.0539,170.057,4,0.595,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']",83,https://i.scdn.co/image/12450535621500d6e519275f2c52d49c00a0168f
2189,BROCKHAMPTON,WHERE THE CASH AT,3t1cMXPS25j8hpzJyLY3Pn,61,0.00712,0.862,114853,0.523,0.00238,D,0.129,-6.851,Minor,0.378,156.032,4,0.172,1Bl6wpkWCQ4KVgnASpvzzA,"['boy band', 'hip hop', 'indie r&b', 'pop rap', 'rap']",80,https://i.scdn.co/image/707005c12d76bbdda637980fc187461438487c86
2190,Calum Scott,No Matter What,1LxlsAn1gECKoqLtOslshm,70,0.901,0.508,236525,0.29,0.0,"A♯, B♭",0.105,-7.846,Minor,0.0298,135.114,4,0.287,6ydoSd3N2mwgwBHtF6K7eX,['pop'],78,https://i.scdn.co/image/1134c6cc39953feb998c83d5a7356ce6d1548a5c
2191,H.E.R.,Feel A Way,3c7bUle1w9SAchAFUZ9n3o,60,0.0726,0.537,206667,0.579,0.0753,G,0.154,-8.419,Major,0.146,74.962,4,0.352,3Y7RZ31TRPVadSFVy1o8os,"['indie r&b', 'pop', 'r&b']",80,https://i.scdn.co/image/db35f97fba5e334b8a1a10285e8bc462c8b89f12
2192,Moneybagg Yo,In Her Voice,1PBm7uKCHfHSPTjg4laNAT,57,0.0456,0.873,170363,0.696,0.0,"A♯, B♭",0.157,-4.495,Major,0.366,150.031,4,0.595,3tJoFztHeIJkJWMrx0td2f,"['rap', 'southern hip hop', 'trap music', 'vapor trap']",76,https://i.scdn.co/image/ba4d9009b0658a92cb9d71a4f3b1875578c138eb
2193,Pusha T,Santeria,4LKSaRoKNnlpKXTT663BrT,61,0.142,0.621,176027,0.678,0.0,"G♯, A♭",0.098,-4.104,Minor,0.197,88.677,4,0.0883,0ONHkAv9pCAFxb0zJwDNTy,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",76,https://i.scdn.co/image/9af694963c6fea22c1f1ec23771b9c39fd13c281
2194,Phora,Buss It Down,0cQcFWXj7QGX4I7GVqee3a,58,0.751,0.716,130411,0.516,6.26e-05,"C♯, D♭",0.108,-9.366,Minor,0.0452,81.036,4,0.585,5XDJlfdfbGNJrOJJNxTcdq,['deep underground hip hop'],72,https://i.scdn.co/image/7c1fa76a171ef69306c01ae84ad2d9998e74eff1
2195,Joseph Beg,Golden Chant,14BDuD5GagBNTMrHekdBzM,66,0.903,0.139,310368,0.0232,0.774,"F♯, G♭",0.115,-31.61,Minor,0.0414,71.405,4,0.039,2N40EmjIUVBHidajBVs3Px,[],61,https://i.scdn.co/image/5514bda377cab6ca2bf0ae61be7fe7c69b9d65e0
2196,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,45Ln3F9PRPYTXBcMFkZMzS,59,0.1,0.912,161200,0.755,0.0,D,0.179,-5.393,Minor,0.142,140.051,4,0.625,699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",81,https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b
2197,The Mowgli's,Kansas City,1RvcrQtn7y3Jj7ZtDLQcY0,60,0.00595,0.546,182093,0.727,1.67e-06,"G♯, A♭",0.0885,-5.419,Minor,0.0529,90.036,4,0.417,6AGUQK1EWK6nvN4pLIDQDQ,"['indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop', 'stomp and holler']",60,https://i.scdn.co/image/68850d0a11e9e9a15aa067d1d9d4fd37e83690d4
2198,Shoreline Mafia,Bussin,0DxPQC8iEYU6qpvTvR9tyF,58,0.00739,0.862,210048,0.438,0.0,"G♯, A♭",0.37,-10.096,Minor,0.0594,97.454,4,0.165,4tYSBptyGeVyZsk8JC4JHZ,"['trap music', 'underground hip hop', 'vapor trap']",75,https://i.scdn.co/image/e8eea668ab55bd0d35cfc48bb708aa41adb10cc4
2199,LAY,Mapo Tofu,7dbDPHivUEXRlrrSmw2L6E,58,0.196,0.797,162233,0.701,7.88e-06,C,0.12,-3.774,Minor,0.039,125.011,4,0.631,4o7tWrzQOqarDtTMWD2HV9,"['chinese electropop', 'k-pop']",72,https://i.scdn.co/image/36c43f735b9c5eff31d20ddab5becb5e632be41b
2200,Lil Yachty,BABY DADDY,3ALgsy4RtDm58xl3VNoSgZ,60,0.00872,0.972,185883,0.482,0.0,"G♯, A♭",0.149,-6.128,Minor,0.0703,125.014,4,0.0767,6icQOAFXDZKsumw3YXyusw,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",86,https://i.scdn.co/image/61377772a35fc2ee1c3aeb57f0f762abd69dc8d9
2201,Jessie Reyez,Imported (feat. JRM),1UJIbF3hwnOd1ZMBUEdEKY,62,0.481,0.786,246320,0.582,0.0,D,0.11,-4.43,Minor,0.0508,111.057,4,0.542,3KedxarmBCyFBevnqQHy3P,"['canadian contemporary r&b', 'canadian pop', 'electropop', 'pop', 'r&b']",84,https://i.scdn.co/image/3475a04426bc11bd13329bb6246e6c67c274695d
2202,Rich The Kid,No Question (feat Future),26oZOwsCywHXPRvLVORbgw,61,0.00176,0.885,251057,0.559,0.0,"F♯, G♭",0.0973,-7.085,Minor,0.322,76.472,4,0.565,1pPmIToKXyGdsCF6LmqLmI,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",84,https://i.scdn.co/image/a39c92696e3ef25f555a5e3bd723af3230d03cdb
2203,Lil Yachty,COUNT ME IN,2xEvCnhZMxvvRwaF4le8UV,60,0.432,0.787,137356,0.639,0.0,"C♯, D♭",0.142,-7.835,Minor,0.319,81.482,4,0.758,6icQOAFXDZKsumw3YXyusw,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",86,https://i.scdn.co/image/61377772a35fc2ee1c3aeb57f0f762abd69dc8d9
2204,Playboi Carti,Old Money,0syXbGoFZbTMXm8hGCEvW0,60,0.0271,0.716,135547,0.618,0.0,D,0.342,-10.227,Minor,0.338,162.957,4,0.584,699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",81,https://i.scdn.co/image/d3c4c2a06332c88e967387b38177d17d20e2331b
2205,Leon Bridges,Pony - Recorded at Spotify Studios NYC,0exKMPo2iind68yWTaHCrr,62,0.532,0.7,256893,0.447,0.000192,"G♯, A♭",0.0878,-11.083,Major,0.0354,144.726,4,0.829,3qnGvpP8Yth1AqSBMqON5x,"['modern blues', 'soul']",75,https://i.scdn.co/image/a4efc5487aea2d306f3c01e6218b3c7ca858c22b
